Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Greenland,GRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.79580469,39.28672827,41.06065933,37.80311573,36.20226499,36.97912988,30.73111747,34.05597386,37.99793229,37.51199021,37.70085215,38.47282302,37.57984513,40.76504771,40.90098103,40.830211,
Guatemala,GTM,12.63894333,11.95319141,11.78733823,14.28571429,15.3875772,16.78684218,18.94010211,16.20915033,16.73393356,17.80342881,18.57142857,17.28637646,18.90734307,20.8819858,22.40708595,21.72303135,21.57239953,24.45579694,21.47563597,21.34847677,22.18640131,17.08974788,14.78719679,12.99447456,13.0021118,11.94822952,16.05189976,15.84890838,16.10367533,17.30744887,21.02752094,17.95260596,18.06598943,17.70303111,17.51994495,19.25904403,17.8101173,17.95610802,18.17160662,19.00492413,20.1950344,28.2074544,26.29894539,25.77366964,26.9754989,25.05468443,24.93172935,25.56526394,24.7182537,23.97540431,25.80575004,26.62542513,24.86869389,21.99815545,21.74436297,19.82990769,18.7530891,18.50583726,18.22147933,17.69603088
Guam,GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.32939439,17.7247191,21.93414571,22.77817489,23.8784714,22.97142857,21.05604847,17.52771387,17.28294178,18.83116883,19.31140604,19.73388306,19.10436981,18.35376532,19.37877481,19.29584686,19.67905405,
Guyana,GUY,48.73200822,52.07156309,56.6427289,62.92731497,57.11290806,55.25517241,54.98971193,57.44180578,58.23721436,59.24588849,56.46004481,58.41162914,57.46704489,52.18672457,68.3460773,74.88,66.07692985,63.20796657,63.08274828,59.80695272,81.28646552,68.9229849,52.78008299,45.87874659,44.16115188,48.08717949,46.3041496,79.56834016,63.62977196,66.34076087,62.70667077,102.3145291,125.7484534,114.3225925,104.9519747,101.2105684,102.6213093,99.66006553,95.93275489,96.50847171,96.07997321,92.87428334,92.30318542,89.67669196,95.56267318,84.62286857,50.37172732,51.23597572,52.94904243,48.93281986,38.73539133,43.46533372,49.46664067,46.03306755,37.93407693,36.00806391,41.11364173,40.42887693,35.47094753,33.01354383
High income,HIC,,,,,,,,,,,15.50066558,15.5829035,15.66019518,17.26480146,19.16368256,18.43893508,18.95352219,19.11113698,18.85530128,19.77568384,20.96713396,21.37803764,20.52356158,20.12259978,21.05339028,20.81424514,19.2392902,19.24961668,19.64571776,20.15367469,20.27254072,20.16122859,20.20847906,20.23859506,21.09483266,22.26412549,22.54696292,23.64247744,23.64578541,23.66468345,25.80573166,25.32560298,24.80870848,24.85789925,26.28610265,27.34552407,28.8246455,29.57387479,30.62326554,26.9002871,29.56155696,31.54302525,31.92902534,32.00502527,32.02854155,31.26840834,30.46430977,31.48177033,31.94376454,
"Hong Kong SAR, China",HKG,0,83.04493628,78.34695522,73.07950513,72.92227456,68.82390884,75.90673575,80.62681745,90.21351237,94.96835931,93.18791656,89.3557213,84.38829044,85.42115324,86.6342083,83.39954425,89.44201659,83.36198897,85.58438833,89.63182508,88.74522173,90.53336252,84.86875335,94.06712966,103.9569911,103.9197779,104.7054052,112.7704739,120.1331972,118.3292393,117.2690803,119.3323526,122.666485,120.3576761,119.2925944,126.2086173,121.6845125,115.0414796,110.8347081,112.7185745,126.0314572,122.7696947,132.0767632,150.77598,167.7758972,177.4529167,185.185163,186.4124074,193.4151768,178.1350554,205.3225974,212.8524165,215.8495655,221.6100603,213.0904135,195.8976016,187.0171432,188.918524,188.3593033,177.297309
Honduras,HND,21.39133025,22.31892195,22.48871696,22.08678693,22.4726477,27.26825912,28.62078371,28.52365825,30.41125541,27.97903982,27.91147994,29.68536252,29.26525711,32.21917985,32.14113098,30.69395018,33.71661846,34.8307917,31.02306252,32.95550559,33.14712833,30.364728,24.98927818,24.75383889,23.88924108,23.82503962,24.54805709,21.20302755,24.34221418,27.99700482,31.71605452,33.84899143,33.40840295,36.77512794,44.51349969,48.43512765,54.75940466,57.00264753,57.7965578,52.92894346,53.972183,51.38170023,52.73058205,54.0940275,58.42298345,59.00584172,56.05464205,53.50901154,51.32527669,39.53025082,45.7589062,51.25768668,50.90279882,47.94149032,47.56265473,45.16675746,42.71410478,43.57936927,41.75937713,40.24591477
Heavily indebted poor countries (HIPC),HPC,,,,,,20.33040293,19.89468246,19.89492012,20.77801949,20.57400141,21.92657346,20.23159021,20.87036666,21.14059199,23.79163357,20.61701713,21.38323269,20.98460923,19.39263562,21.16682858,21.33606394,19.84539473,19.4152966,20.19514296,21.58859549,20.50005251,18.69706692,18.06078631,17.15578463,18.70784057,18.04385518,16.95460932,17.24718249,17.22548432,22.00915193,23.31352269,23.52199104,23.06453277,22.78778599,21.88335095,24.41876966,23.99456699,24.89272832,25.15963902,27.86081803,28.5991021,28.51026449,29.38784236,29.63022343,25.77995095,28.43763512,29.19470569,28.34007805,26.14392346,25.88160845,23.20336018,22.3033502,24.2381818,25.48860471,24.93837487
Croatia,HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.57523814,30.68779784,31.27585738,29.44574031,30.43979882,35.24873029,37.23688157,36.21005756,35.88765678,36.89863861,36.72870026,37.91573978,37.82726284,36.40128628,32.66398808,36.17497506,38.86439686,39.52509614,40.43458964,43.30044697,46.37970421,47.63319086,50.02892808,50.50043738,51.14520797
Haiti,HTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3021321,13.01541917,11.9101836,10.31144548,7.571511403,10.84535014,6.420726556,9.133563861,11.32763093,10.45254231,9.900471451,12.24911196,12.69528229,12.36172695,12.12723869,15.82023748,15.35398577,14.03993216,14.48883523,13.23974376,12.73115448,15.71001941,15.34208397,17.44999241,16.90629906,18.18532117,18.51919477,20.00736467,20.72184401,18.83545203,17.07645287,16.85129816
Hungary,HUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.76801053,27.61467942,23.19175505,25.40072263,39.18848046,41.88278935,47.90541917,52.93018609,55.64365546,66.85788978,64.87732081,58.13697358,56.33315809,59.6543881,62.64257604,73.86891402,77.94228004,79.2756977,74.39962047,81.75041325,86.5856413,86.32207926,85.58445077,87.4179243,87.97938917,87.15173911,87.14309621,84.93891433,83.32805976
IBRD only,IBD,9.24636031,9.109970994,8.211588739,9.102740803,8.652047675,8.445642088,8.614563126,8.180445571,8.177819426,8.085809433,8.393028543,8.547846061,9.04160739,10.62511173,12.70559248,11.42543037,11.59213258,11.49052746,11.11138687,12.4610909,12.92708035,12.81207701,13.91765155,14.08027093,14.50777557,13.77596179,12.80540894,15.06829372,16.57094051,16.71849116,17.23536367,17.01991687,22.13935981,20.19556309,20.62859174,21.07548494,21.02738179,22.18924848,23.05989116,24.14978929,26.66745509,25.55294693,26.85775093,28.68554474,31.02764468,32.38019895,32.94446794,32.08436975,31.71894328,26.4431831,28.18358634,28.86944675,28.17975525,27.44257362,26.66423477,25.66280999,24.81016351,25.54371416,26.77040044,25.96497697
IDA & IBRD total,IBT,9.482519881,9.341001591,8.501122358,9.368473354,8.94665769,8.772458212,8.919413788,8.504050648,8.513291044,8.43352483,8.708679825,8.847501241,9.320518636,10.99524067,13.11745246,11.72369329,11.89466425,11.89383005,11.39884577,12.80103323,13.3414395,12.9078394,13.860174,14.02904774,14.44153692,13.7516568,12.79452163,15.04525012,16.4355273,16.81447449,17.26866077,17.10631366,21.97530711,20.12375745,20.5661368,21.15679573,21.08089891,22.25088908,22.92715084,23.9785288,26.51276376,25.38303195,26.56801428,28.33763023,30.54178213,31.83192163,32.46145457,31.57152898,31.27679476,26.10086252,27.92404938,28.63891278,27.95987872,27.06938078,26.33144603,25.20956139,24.3504384,25.13073717,26.35795466,25.72321843
IDA total,IDA,13.50587501,13.22160971,13.3701869,13.83727716,13.8865033,14.05145066,13.83842798,13.67602056,13.87491617,13.99083433,13.79352529,13.72893759,13.86310683,17.02347859,19.82535799,16.54396685,16.79520745,18.41470954,16.04668319,18.38122441,20.13092397,14.47670759,12.91622018,13.18807178,13.36079548,13.3550997,12.61643087,14.66802555,14.23369724,18.53367547,17.85643532,18.61782764,19.09066283,18.8810135,19.52255353,22.56247659,22.00608984,23.28063784,20.70963213,21.11750407,24.04369139,22.6709707,21.96984061,22.81616319,22.83105442,23.0625494,24.74730821,23.39737112,23.93776574,20.49119169,23.6709691,24.96960594,24.45481624,21.12231536,21.02824572,18.11300632,17.08272355,18.56689959,19.75364964,
IDA blend,IDB,10.53824242,10.36000215,10.25315857,11.21108091,11.40639658,12.34073119,11.87821788,11.87615761,11.73818111,12.29822128,11.36376978,12.2959578,11.95825963,17.44156218,22.49009458,17.79317399,17.66673281,20.76086251,17.75091333,20.48012713,23.92699018,14.16068271,12.47470166,12.51322688,12.98499367,12.90365155,12.00510441,15.36599997,14.65742264,21.51487104,20.0591577,22.26889147,22.36467624,21.03013381,18.58362237,23.5510089,22.66460752,24.96659661,20.18465764,20.8137145,26.85242782,24.27965217,22.41627344,24.77086357,22.28927628,21.84620101,25.04741158,21.35984322,23.13675134,18.73632729,22.14165125,25.10634102,24.0744374,18.15003096,17.55817021,13.1708938,11.67404747,13.84325471,15.66331992,
Indonesia,IDN,11.53254741,11.06147628,5.168152198,9.06881077,12.25205019,5.276254745,12.75720165,8.775654636,10.86946153,9.013980868,12.84431138,14.41993464,16.51621385,20.05360263,28.99794546,22.54775559,22.17409014,23.49098139,21.86714148,30.06582275,30.47417027,27.63044404,22.37903429,27.74540826,27.31497861,23.7776708,20.49560246,24.5768001,25.0416594,26.08755466,27.30575898,28.35126107,30.30746351,26.75481342,26.51142785,26.31216501,25.82455198,27.85924328,52.96813457,35.51412908,40.97730847,39.0321391,32.68762089,30.47765478,32.21669462,34.06726763,31.03471631,29.43571849,29.80828417,24.15911967,24.29903094,26.32735309,24.59437879,23.92357638,23.6659846,21.16017926,19.08899385,20.17730444,20.97222057,18.40751558
IDA only,IDX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.58123161,14.92298199,15.78912907,16.78122534,20.37769351,21.65978429,21.40475508,21.62869649,21.22401427,21.41516411,21.52079045,21.22599924,21.57316219,21.07931183,23.31245204,24.12620109,24.4857098,25.16684487,24.68918278,22.09724827,25.07060486,24.85112375,24.78536598,23.6977275,24.03498175,22.39959272,21.85960472,22.78175819,23.63658764,23.14034384
Isle of Man,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,4.463156456,4.30358619,4.168975283,4.280503385,3.725551173,3.307472781,4.14255066,4.034444995,4.038771006,3.713842821,3.782825062,3.667205217,4.027489262,4.208763192,4.831321003,5.647062158,6.686512862,6.383171814,6.314825235,6.749638157,6.139551132,5.936026627,5.983299849,5.837629424,6.283401393,5.254554996,5.19622166,5.604580884,6.035219755,7.016130278,7.053350234,8.494240771,8.842926925,9.834217455,9.888084916,10.84396803,10.38516927,10.69071732,11.01846918,11.45206461,12.99723631,12.55837963,14.26438392,14.94791386,17.85912496,19.60524669,21.26794142,20.79969975,24.09735726,20.40051937,22.40093325,24.54040489,24.53443066,25.4308613,22.96796301,19.81318913,19.15823493,18.78268517,19.85265143,18.6619686
Not classified,INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,,,,,,,,,,,33.05220443,32.28545535,30.89893838,33.97870492,38.0619922,38.17625187,41.36052319,44.16393683,44.647077,44.45778187,44.30914353,43.32329914,42.98508639,46.89809356,53.24645951,53.97322789,49.04041038,52.37710543,55.52592801,58.85776036,54.64080009,55.51536877,58.33562004,63.29119154,67.87876231,73.43206191,74.81834834,77.15320268,84.43393321,86.60770807,94.48951467,95.32629717,90.47499472,80.85204325,80.53562103,79.58366744,79.00157087,80.78241809,84.11497197,93.23670607,103.0192902,103.7910206,104.5096336,103.6641476,110.0254968,121.9650386,120.8153066,121.0425885,122.3260852,126.7954384
"Iran, Islamic Rep.",IRN,13.84907846,13.73214743,14.49735569,15.33100555,16.39828246,16.15027491,16.29439235,17.29653821,17.47918559,18.02808464,18.46554497,23.105223,22.94745776,33.44007603,47.3709309,40.73573593,37.20500494,30.79530351,23.47453727,26.74633592,13.73602576,12.3697234,17.0902701,14.53382417,11.31343891,8.883595382,3.73161572,9.157403211,7.285160407,9.827269633,13.2787418,13.82432029,13.16459067,25.41011165,28.28619241,21.6762407,20.19513024,17.27793087,12.68338091,19.2920232,21.46705757,19.30332036,24.41390215,24.62747283,25.26692826,30.33081919,29.86903525,28.84361241,26.57712745,22.71148914,24.39965328,25.63295241,24.12886375,26.88185715,23.14086146,19.74338617,22.40402991,24.94217685,,
Iraq,IRQ,,,,,,,,,,,37.33253691,43.65485948,36.92588536,46.3284465,61.03972478,52.32871197,57.36982644,56.1981496,56.67806755,62.45343506,63.48735313,31.61920877,26.35138855,24.62086998,25.66370465,25.14488602,16.5015015,23.22215909,19.68742602,21.96502335,7.698318329,1.290410727,0.582407539,0.075548684,0.035565991,0.005376759,0.009161774,63.84700895,77.89898865,77.63488341,75.70377422,65.27339139,70.57005152,77.39271888,56.27090853,54.34787058,51.03194341,45.89983908,50.32830741,39.40011026,39.41682921,44.41752304,44.44872923,39.67819747,41.33845029,35.34015444,32.10203801,37.95732001,43.97686044,37.0783753
Iceland,ISL,,,,,,,,,,,44.24737773,36.82323762,34.44304304,34.98544711,30.89974412,32.74397869,33.97421466,32.38521521,35.92655999,37.32704774,34.91335207,34.05509055,31.65607213,39.04273076,37.39062369,39.59300351,37.95868624,33.72148487,31.24237188,32.98334632,33.09665319,30.7909646,29.80537236,32.2387445,35.18359094,34.94649747,35.74067826,35.48117423,33.8062119,32.49335622,32.20449751,37.05619944,35.53199069,32.66199532,32.38340257,30.40213537,30.81920556,33.02169323,40.63018166,48.64495329,51.98428538,54.76125856,55.01726319,53.49303812,51.5210396,51.80474608,47.6373272,46.10665956,47.51572243,45.31997126
Israel,ISR,,,,,,,,,,,21.73460702,23.79409245,24.40386314,23.60887319,22.83366991,24.04487799,27.66640596,32.09327224,38.33495149,35.38408335,37.13491671,35.96116229,31.00936283,28.47009583,33.02261391,37.08037616,32.78319105,32.36065864,29.18542714,31.38064792,29.69543996,25.47998987,26.01534094,27.73816847,27.74384545,27.46579002,27.05129654,27.89262451,28.58589655,32.64249965,35.5686038,31.30098876,32.88551977,34.63118968,39.11893062,40.7731388,40.78175671,40.45853975,38.46629382,33.1880375,34.72323887,35.32579076,35.95190368,33.67121403,32.16173875,31.20755382,29.69432969,28.68432157,29.4460992,
Italy,ITA,,,,,,,,,,,15.1635376,15.58005479,16.31352569,16.10544751,18.5240187,18.73225499,20.0447037,21.37967467,21.67875653,22.38522899,20.18609939,21.66535035,21.11997189,20.3329151,21.00461609,21.11259291,18.70392111,17.98405073,17.57798803,18.51665852,18.25943754,17.03600937,17.47918991,20.39909603,21.87108841,24.67248952,23.70468222,24.14979055,24.06295229,23.20074169,25.6277321,25.64901167,24.40746734,23.30219291,24.00982842,24.60109238,26.17348843,27.36104225,26.86277469,22.39916173,25.07404985,26.87246347,28.37924284,28.63324308,29.10882819,29.71598237,29.32789075,30.73373332,31.45174395,31.60569707
Jamaica,JAM,33.24211812,33.29676952,33.01639905,34.16634914,33.45734998,33.28052995,37.45213173,36.0476305,36.83569531,36.75833585,33.23082464,33.81940112,32.77743034,31.54834583,35.67525009,35.26380692,29.04613667,29.76678163,40.55225449,49.80722948,51.06743835,47.189508,38.04093716,35.69610428,55.57835242,55.8611615,48.84298673,46.60179097,43.63112209,43.61229579,48.0631754,50.20733866,62.27454403,44.084231,55.55949735,51.27580598,45.24991073,40.58924206,38.43298918,39.03660709,38.7900457,35.56415707,32.76195131,36.61346899,37.54402476,35.27323512,40.13152526,39.72869092,41.94330709,34.47959621,31.33526663,30.3686139,30.18371146,30.57934234,31.25780771,29.92427986,31.81618379,34.66326346,37.95785341,37.95785341
Jordan,JOR,,,,,,,,,,,,,,,,,32.38145602,33.12572422,33.45486548,34.72773537,40.39320055,43.63912473,40.62064368,35.79984328,39.07943656,39.65867657,28.30193311,33.06847216,43.44652498,56.05364988,59.8371326,57.39012847,49.66176298,49.80353734,47.35909797,51.00348264,52.15093491,48.61376389,44.22384575,42.76068761,41.24970613,41.55166723,46.76554521,46.71657917,51.46913631,51.97700911,53.12954675,53.48444745,55.72458979,45.79418217,47.58873677,46.99595929,45.60721397,41.76620748,42.73394594,37.06843731,34.65657479,35.12049641,35.63874598,37.23272587
Japan,JPN,,,,,,,,,,,10.36022293,11.22902801,10.14710574,9.622298492,13.03855662,12.26864672,12.99682707,12.55429894,10.66009901,11.08964975,13.12707946,14.12104347,13.92070266,13.29731846,14.39322257,13.89315105,10.9123355,9.937404989,9.574501056,10.11178985,10.21975999,9.786072312,9.692079156,9.077855241,9.003650174,8.971796831,9.479069217,10.54885166,10.52448023,9.951760005,10.62448501,10.22909915,11.01822103,11.63929347,12.97203231,14.01244112,15.8729023,17.49331657,17.42403772,12.52091416,15.03675698,14.92499621,14.54475256,15.91539812,17.54030155,17.61097554,16.26639569,17.75185227,18.52490882,
Kazakhstan,KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.00497098,37.89539511,37.06473771,38.97386091,35.26880493,34.91685667,30.34420329,42.46209551,56.6024268,45.89501861,46.99064076,48.41702209,52.50041043,53.19435825,50.97529784,49.31282089,57.14638494,41.83842245,44.2441795,46.46466279,44.10966304,38.61703772,39.34175809,28.51670801,31.84388864,32.39775661,37.62522554,36.54018002
Kenya,KEN,31.09574652,32.71716968,32.03780926,32.03294766,33.38941315,31.39731521,32.41163352,28.46433439,29.40081106,29.52865508,29.82572556,28.6393551,26.58782886,27.39383468,33.67588385,29.82368597,32.45047124,34.95886876,28.93551834,25.75315424,29.51696422,30.45988132,26.657466,25.94993241,26.74989265,25.29893296,25.84835527,21.30522135,22.37121356,23.03302943,25.69260596,27.04163232,26.26037419,38.90363017,37.04028084,32.59170122,25.20060195,22.68638735,20.16926083,20.8327352,21.58757114,22.93157636,24.89797261,24.08681531,26.61025858,28.50903021,22.98493964,21.91899129,22.67405755,20.03262925,20.65698325,21.62597244,22.22735357,19.92539657,18.29698138,16.5735082,14.32720186,13.231964,13.17413956,12.03179759
Kyrgyz Republic,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.20560748,35.35135135,35.58613247,33.53129027,33.76181443,29.46714483,30.738099,38.28688933,36.48329208,42.2029378,41.84786184,36.72457315,39.58135412,38.68112372,42.55591108,38.30555644,41.7206136,52.91297886,53.5489561,54.69834696,51.55432268,54.53847717,44.40420097,42.25015396,37.44865159,35.18960049,35.82540888,34.25284136,31.60173001,37.3851608
Cambodia,KHM,13.9013451,12.88888906,13.85281367,17.25490176,14.96350392,11.51315789,7.8125,8.902077231,8.579088771,6.954436501,5.764410984,,,,,,,,,,,,,,,,,,,,,,,16.05707363,25.79195939,31.18418153,25.36400674,33.61693558,31.23814579,40.54418618,49.52278105,52.54124718,55.42213314,56.52047035,63.60589501,64.08470726,68.59324512,65.32596805,65.5432507,49.2207635,54.08278279,54.08075591,57.88976453,62.3879358,62.60347417,61.71842376,61.28152493,60.68195781,61.59572751,61.09129652
Kiribati,KIR,,,,,,,,,,,,,44.09941816,52.60055791,69.39983557,67.59987642,56.40011891,55.79944481,54.90126582,61.28304658,47.67882353,30.64,26.664,27.70190476,40.75361702,29.65304348,31.95166667,29.32666667,22.83709091,23.60423077,20.23098039,21.92213115,20.99076923,20.67478261,19.41506667,20.15684211,13.44,19.57714286,16.95269231,18.77383178,11.83586207,15.67598361,19.41418432,17.62219818,12.18222584,14.33852222,10.92955899,16.72437498,14.7099928,14.96445588,12.25771579,14.20105243,13.89050654,11.94997418,13.41071312,15.62462957,19.23939505,15.71710359,9.63032729,
St. Kitts and Nevis,KNA,,,,,,,,,,,,,,,,,,42.8745538,43.90445725,40.47339674,46.92169295,42.23374516,34.71557614,33.61128969,39.09392879,38.90576763,44.26263956,46.78863186,43.52209908,41.14300295,37.92027955,43.96625313,46.58397444,43.75839725,40.9774713,37.80341116,38.21530309,37.47090723,37.86664113,35.9482899,34.63251072,32.19388617,30.85665656,33.99774023,36.6460827,39.2324634,36.57715872,33.80610616,31.34028161,23.61081011,27.91456677,31.95852733,34.81680502,38.68340552,63.84483281,57.45189607,51.8278963,50.67373028,59.17484977,63.67877985
"Korea, Rep.",KOR,2.621468022,4.040571448,3.8730662,3.945693678,4.962956954,7.129024886,8.442222368,9.11298549,10.14235927,10.61030615,11.43889008,12.6759744,16.5991049,23.92488195,22.23023403,22.65260442,25.53134155,26.04887119,24.99592518,23.65480228,28.43919839,29.93992325,27.36783122,27.88568172,28.90396265,26.87164486,31.96770817,34.81525549,32.4892616,27.35856909,24.99434074,23.77657475,24.07238864,23.67247042,24.0708426,25.72425197,24.80197143,28.34551472,39.5366811,32.59082294,33.93916896,31.78774105,29.77275441,31.39783726,36.75433645,35.2830828,35.62641862,37.39217969,47.64188521,45.18535191,47.10373691,53.3377319,54.09405134,51.29207111,47.83142087,42.98956153,40.13265091,40.93420694,41.6308555,39.82584099
Kuwait,KWT,,,,,,67.69025367,65.69086651,59.51834862,61.72450053,63.49848332,59.81681769,66.34824623,68.59972678,71.93441805,84.95935182,80.47031889,77.93316926,72.02626387,70.53912717,77.97012129,78.34904719,69.49812421,54.50477293,59.1293732,60.11297503,53.67491946,46.18658275,52.54013497,47.56460797,52.40168552,44.93894897,16.90203901,40.47026619,47.77118521,50.85365925,52.35460136,52.28494766,52.85281371,43.86264466,45.93389097,56.47217445,51.30841121,44.61604832,52.0915106,56.91711338,63.9760609,65.54573372,63.4150384,66.75954952,59.43363435,66.67331737,73.19837828,74.7316937,70.86153454,68.50614347,53.76624808,47.63172463,51.19569522,56.72055732,
Latin America & Caribbean (excluding high income),LAC,10.78460613,10.61707214,9.079141959,11.48098208,9.802053385,10.37276724,9.795930549,9.299105508,9.347999445,9.640521995,10.11000232,9.814223952,10.45540975,11.64659373,12.74401166,11.15771257,11.43950242,11.96902019,11.42181311,12.27826837,12.88934086,12.52606763,12.43230755,14.74101072,15.53250572,15.04663156,13.41801902,13.9655098,15.31972368,15.59753964,15.57196467,14.04942449,14.2881647,13.34121946,13.62686872,15.15755025,16.06812089,15.35746067,14.73469901,16.23233099,17.32981125,16.96214339,19.87755254,21.08794305,22.83092164,23.02257437,21.8945951,21.00114143,21.08301105,18.02658679,19.59561964,20.64086849,20.41980508,19.67231175,18.67252231,19.57293251,20.0835468,20.26139066,22.17916651,22.26290078
Lao PDR,LAO,,,,,,,,,,,,,,,,,,,,,,,,,2.764227723,4.037559054,3.613744029,6.092436844,13.62861981,12.13067521,11.32876329,12.95372648,17.02575543,21.46161926,24.98694072,23.22038891,22.69874962,23.89222479,36.45587275,35.87584152,30.6620036,27.87315887,28.75251466,23.50043316,24.91212256,28.96373572,38.15507752,33.61431308,33.15408047,30.08306968,35.38402604,40.3431561,37.87672835,38.1731034,40.75454665,33.95225731,33.20942746,,,
Lebanon,LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.34924561,17.99278605,12.52883571,10.85070516,9.174398857,7.870608735,10.80645488,12.84632,14.53195876,13.76343264,14.06398963,14.17755573,15.604916,16.09864228,16.73658134,35.05490455,36.62353871,35.58965751,37.141517,38.54565444,33.1957017,35.02312287,36.36309723,28.79665694,26.63014954,23.73678187,23.13501703,21.70162572,21.88032454,20.72220081,21.66337342
Liberia,LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.37640732,33.97312362,42.35727077,36.05768717,67.62166109,59.09090622,82.44623771,74.96314639,34.3924971,15.26468326,19.13900901,21.80729775,32.91270489,34.57949136,28.43219148,19.46902738,21.41663407,24.28419199,26.01102941,28.72532815
Libya,LBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.67623702,33.83142189,30.58903679,28.24474925,27.03521621,29.17602996,28.65353038,26.78634532,19.36901585,20.22054417,31.55800429,26.54069767,44.76779948,57.31707317,63.75596089,63.71684315,73.55965539,72.69901227,72.5073857,59.23600739,65.6049745,54.82944514,74.62245886,70.43373349,47.01432665,39.96666073,26.13844503,49.94236451,56.94907682,64.8359037
St. Lucia,LCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,11.12472302,10.91220899,9.470750924,11.78252224,10.1905281,10.83124913,10.3266936,9.829453005,9.87223494,10.23090131,10.59332534,10.42192837,10.9961471,12.27046168,13.76143287,12.45067977,12.67313877,13.25223924,12.67736438,13.59691282,14.18434801,13.60884917,13.62727967,15.94550876,16.62807661,16.36940063,14.89763328,15.37323663,16.77395964,17.23475178,17.26493662,15.8536365,15.92946718,14.81435132,15.17317078,16.68904379,17.42371762,16.74083444,16.13100257,17.63273182,18.79257132,18.58289132,21.40367354,22.81307247,24.62301641,24.88790758,24.02630218,23.25589084,23.39046486,20.05183662,21.5686547,22.68215529,21.99160336,21.18072704,20.23602013,21.01606733,21.40918828,21.57420506,23.14847303,22.5408024
Least developed countries: UN classification,LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.83854406,23.90655652,21.28769488,21.0919199,23.20180821,25.2325023,25.87050076,27.52667308,29.17058293,24.50287778,27.80186707,26.47459403,25.8330843,25.2288457,24.78593932,21.60707365,20.95458183,21.72749244,24.37326905,
Low income,LIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.16338716,19.33617364,19.53372758,19.07126055,18.70464003,19.18810026,21.41988358,20.4967529,21.70642611,22.06494305,25.71473266,26.29289101,26.37476048,27.81028574,,,,22.77793753,19.882093,18.11301354,19.33800953,17.42839953,16.54029191,18.72519364,,
Liechtenstein,LIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,29.95324989,27.53754368,27.79267364,25.75680754,24.61552213,25.90301831,22.37015713,20.46032976,20.62144257,18.39247542,25.45374707,24.61209964,22.32570342,24.34796783,26.43136595,27.48993491,29.04678343,33.8149257,34.77088949,33.71065341,32.21849775,30.45938474,27.3564562,26.32873085,28.8040014,26.01200924,23.71819874,25.19227543,26.07643863,27.26020382,30.18080451,28.7410869,31.77037408,33.80100688,33.8128838,35.59762913,34.97333778,36.53811808,36.24381868,35.48370472,39.01570089,37.33118848,34.9133302,34.65350283,35.33090273,32.33687299,30.12852709,29.11499969,24.8414871,21.32836624,19.55232026,20.89683873,19.81648178,20.3203983,21.08876229,21.01310319,21.17398379,21.83146528,22.9179322,23.12402725
Lower middle income,LMC,10.91900047,11.03572012,9.61440872,10.33517609,10.17356197,10.21596737,10.73176287,10.48442895,9.93377089,9.728526871,10.23958953,9.87316621,10.14437696,12.03970722,14.70663197,13.27699357,13.53298523,14.28933454,13.12514542,14.80513821,15.59248018,14.00832405,12.78690486,12.4960897,12.79467263,12.04224735,10.91192653,11.64671295,12.32763388,15.43549424,15.87792968,17.37658212,17.47515269,17.69854782,18.30042898,20.5486242,20.63603365,21.7423997,20.32266312,21.49960747,25.56685974,24.06986559,23.9767276,25.04728085,26.89822213,27.99991839,29.24990051,28.43303478,30.15309866,25.607004,28.08211341,29.56901044,28.99595132,27.95209848,26.80269544,24.09300103,23.19129184,24.27306837,25.85099329,25.6534044
